date,ticker,VOLATILITY_30D,VOLATILITY_90D,VOLATILITY_120D,VOLATILITY_260D
2024-03-12,AMZN US Equity,33.538,24.833,29.922,30.56
2024-03-13,AMZN US Equity,32.437,24.827,29.088,30.561
2024-03-14,AMZN US Equity,31.85,24.881,29.116,30.456
2024-03-15,AMZN US Equity,24.076,25.298,29.319,30.541
2024-03-18,AMZN US Equity,23.903,25.096,28.595,30.538
2024-03-19,AMZN US Equity,23.877,25.089,28.603,30.543
2024-03-20,AMZN US Equity,24.036,25.051,28.637,30.491
2024-03-21,AMZN US Equity,23.98,24.856,28.626,30.431
2024-03-22,AMZN US Equity,22.699,24.807,28.534,30.389
2024-03-25,AMZN US Equity,22.359,24.575,27.905,30.297
2024-03-26,AMZN US Equity,21.392,24.388,27.86,30.293
2024-03-27,AMZN US Equity,21.179,24.394,27.824,30.074
2024-03-28,AMZN US Equity,21.01,24.278,27.759,30.044
2024-04-01,AMZN US Equity,20.979,24.268,27.758,30.007
2024-04-02,AMZN US Equity,20.373,24.083,27.749,29.887
2024-04-03,AMZN US Equity,20.387,23.939,27.675,29.818
2024-04-04,AMZN US Equity,18.324,24.087,27.775,29.859
2024-04-05,AMZN US Equity,19.996,24.467,27.828,29.956
2024-04-08,AMZN US Equity,19.973,24.437,27.699,29.954
2024-04-09,AMZN US Equity,19.784,24.403,27.651,29.935
2024-04-10,AMZN US Equity,19.736,24.393,27.321,29.803
2024-04-11,AMZN US Equity,19.426,24.5,27.392,29.799
2024-04-12,AMZN US Equity,20.051,24.512,27.201,29.835
2024-04-15,AMZN US Equity,20.504,24.593,27.291,29.858
2024-04-16,AMZN US Equity,19.488,24.391,27.235,29.833
2024-04-17,AMZN US Equity,19.815,24.392,25.797,29.711
2024-04-18,AMZN US Equity,19.42,24.504,25.745,29.734
2024-04-19,AMZN US Equity,20.826,24.881,24.364,29.867
2024-04-22,AMZN US Equity,20.39,24.931,23.852,29.793
2024-04-23,AMZN US Equity,19.906,24.971,23.902,29.719
2024-04-24,AMZN US Equity,20.48,25.096,23.74,29.458
2024-04-25,AMZN US Equity,20.698,25.16,23.886,29.518
2024-04-26,AMZN US Equity,21.859,25.385,24.342,29.688
2024-04-29,AMZN US Equity,21.942,25.396,24.338,29.686
2024-04-30,AMZN US Equity,24.159,26.016,24.738,29.85
2024-05-01,AMZN US Equity,24.822,26.212,24.912,29.913
2024-05-02,AMZN US Equity,26.53,26.688,25.221,29.928
2024-05-03,AMZN US Equity,26.596,26.705,25.084,29.92
2024-05-06,AMZN US Equity,26.819,26.768,25.101,29.707
2024-05-07,AMZN US Equity,26.66,26.768,24.927,29.634
2024-05-08,AMZN US Equity,26.637,26.714,24.763,29.326
2024-05-09,AMZN US Equity,26.704,26.591,24.766,29.015
2024-05-10,AMZN US Equity,26.955,26.605,24.753,28.831
2024-05-13,AMZN US Equity,27.004,26.154,24.766,28.81
2024-05-14,AMZN US Equity,26.885,26.152,24.63,28.809
2024-05-15,AMZN US Equity,26.61,25.878,24.524,28.82
2024-05-16,AMZN US Equity,25.59,25.914,24.62,28.827
2024-05-17,AMZN US Equity,25.654,25.82,24.616,28.829
2024-05-20,AMZN US Equity,25.705,25.828,24.627,28.837
2024-05-21,AMZN US Equity,25.703,25.82,24.614,28.672
2024-05-22,AMZN US Equity,25.155,25.747,24.61,28.628
2024-05-23,AMZN US Equity,24.964,25.775,24.679,28.595
2024-05-24,AMZN US Equity,24.657,25.727,24.558,28.589
2024-05-28,AMZN US Equity,24.778,25.688,24.507,28.54
2024-05-29,AMZN US Equity,24.544,25.675,24.363,28.493
2024-05-30,AMZN US Equity,24.72,25.811,24.396,28.463
2024-05-31,AMZN US Equity,23.929,25.979,24.537,28.463
2024-06-03,AMZN US Equity,23.731,26.019,24.509,28.451
2024-06-04,AMZN US Equity,23.465,25.999,24.478,28.453
2024-06-05,AMZN US Equity,23.102,25.967,24.49,28.435
2024-06-06,AMZN US Equity,23.143,26.029,24.586,28.446
2024-06-07,AMZN US Equity,21.029,25.661,24.495,28.141
2024-06-10,AMZN US Equity,21.359,25.423,24.284,28.15
2024-06-11,AMZN US Equity,18.468,21.979,24.279,28.13
2024-06-12,AMZN US Equity,17.395,21.92,24.212,28.084
2024-06-13,AMZN US Equity,15.553,22.084,24.319,28.123
2024-06-14,AMZN US Equity,15.345,22.051,24.314,28.116
2024-06-17,AMZN US Equity,14.769,22.036,24.313,28.102
2024-06-18,AMZN US Equity,14.871,21.615,24.342,27.75
2024-06-20,AMZN US Equity,15.878,21.702,24.461,27.701
2024-06-21,AMZN US Equity,16.432,21.498,24.496,27.726
2024-06-24,AMZN US Equity,17.077,21.657,24.582,27.7
2024-06-25,AMZN US Equity,17.069,21.621,24.524,27.701
2024-06-26,AMZN US Equity,20.565,22.531,24.736,27.943
2024-06-27,AMZN US Equity,21.329,22.622,24.896,28.013
2024-06-28,AMZN US Equity,22.25,23.0,24.942,28.089
2024-07-01,AMZN US Equity,22.903,22.502,25.012,28.15
2024-07-02,AMZN US Equity,23.01,22.607,24.997,28.162
2024-07-03,AMZN US Equity,23.406,22.721,25.063,27.908
2024-07-05,AMZN US Equity,23.56,22.75,25.092,27.917
2024-07-08,AMZN US Equity,23.227,22.758,25.047,27.868
2024-07-09,AMZN US Equity,23.196,22.52,24.988,27.839
2024-07-10,AMZN US Equity,23.159,22.489,24.948,27.838
2024-07-11,AMZN US Equity,24.533,22.887,25.204,27.937
2024-07-12,AMZN US Equity,24.002,22.616,25.201,27.885
2024-07-15,AMZN US Equity,23.573,22.672,25.237,27.904
2024-07-16,AMZN US Equity,23.456,22.464,25.231,27.904
2024-07-17,AMZN US Equity,25.032,22.905,25.573,27.995
2024-07-18,AMZN US Equity,25.87,22.988,25.793,28.081
2024-07-19,AMZN US Equity,25.145,22.762,25.738,27.998
2024-07-22,AMZN US Equity,25.138,22.746,25.647,27.978
2024-07-23,AMZN US Equity,25.54,22.925,25.531,28.011
2024-07-24,AMZN US Equity,27.095,23.135,25.702,28.077
2024-07-25,AMZN US Equity,27.125,23.157,23.183,28.084
2024-07-26,AMZN US Equity,27.108,23.248,23.238,28.101
2024-07-29,AMZN US Equity,27.134,23.159,23.216,28.094
2024-07-30,AMZN US Equity,27.231,23.204,23.226,28.053
2024-07-31,AMZN US Equity,28.496,23.698,23.582,27.87
2024-08-01,AMZN US Equity,28.4,23.847,23.386,27.923
2024-08-02,AMZN US Equity,39.03,28.559,27.025,29.428
2024-08-05,AMZN US Equity,40.423,29.365,27.537,29.739
2024-08-06,AMZN US Equity,40.457,29.38,27.471,29.73
2024-08-07,AMZN US Equity,38.34,29.39,27.466,29.733
2024-08-08,AMZN US Equity,38.136,29.581,27.605,29.638
2024-08-09,AMZN US Equity,37.931,29.557,27.542,29.626
2024-08-12,AMZN US Equity,37.143,29.48,27.51,29.584
2024-08-13,AMZN US Equity,37.499,29.294,27.184,29.516
2024-08-14,AMZN US Equity,37.469,29.293,27.181,29.513
2024-08-15,AMZN US Equity,39.867,30.24,27.925,28.755
2024-08-16,AMZN US Equity,39.868,30.241,27.909,28.702
2024-08-19,AMZN US Equity,39.975,30.122,27.923,28.656
2024-08-20,AMZN US Equity,39.998,30.021,27.763,28.612
2024-08-21,AMZN US Equity,39.616,29.96,27.755,28.615
2024-08-22,AMZN US Equity,40.049,30.197,27.948,28.71
2024-08-23,AMZN US Equity,40.088,30.154,27.804,28.676
2024-08-26,AMZN US Equity,40.099,30.128,27.83,28.609
2024-08-27,AMZN US Equity,39.577,29.891,27.761,28.576
2024-08-28,AMZN US Equity,39.253,29.865,27.805,28.598
2024-08-29,AMZN US Equity,39.37,29.809,27.68,28.599
2024-08-30,AMZN US Equity,41.022,30.335,28.048,28.801
2024-09-03,AMZN US Equity,40.603,30.277,28.095,28.831
2024-09-04,AMZN US Equity,39.913,29.851,28.142,28.873
2024-09-05,AMZN US Equity,40.722,30.161,28.172,28.839
2024-09-06,AMZN US Equity,41.891,30.289,28.709,29.078
2024-09-09,AMZN US Equity,42.541,30.301,28.889,29.162
2024-09-10,AMZN US Equity,43.127,30.082,29.036,29.222
2024-09-11,AMZN US Equity,43.048,30.419,29.314,29.34
2024-09-12,AMZN US Equity,42.972,30.42,29.372,29.294
2024-09-13,AMZN US Equity,32.059,30.423,29.369,29.297
2024-09-16,AMZN US Equity,29.09,30.45,29.373,29.304
2024-09-17,AMZN US Equity,29.144,30.476,29.388,29.28
2024-09-18,AMZN US Equity,29.226,30.424,29.388,29.232
2024-09-19,AMZN US Equity,29.219,30.573,29.506,29.282
2024-09-20,AMZN US Equity,29.242,30.607,29.532,29.1
2024-09-23,AMZN US Equity,29.263,30.653,29.55,29.084
2024-09-24,AMZN US Equity,28.911,30.567,29.478,28.983
2024-09-25,AMZN US Equity,29.091,30.584,29.221,28.995
2024-09-26,AMZN US Equity,26.652,30.59,29.242,28.834
2024-09-27,AMZN US Equity,27.235,30.73,29.349,28.887
2024-09-30,AMZN US Equity,27.386,30.768,29.377,28.847
2024-10-01,AMZN US Equity,27.48,30.725,29.289,28.799
2024-10-02,AMZN US Equity,27.439,30.725,29.2,28.422
2024-10-03,AMZN US Equity,26.96,30.811,29.219,28.47
2024-10-04,AMZN US Equity,27.852,31.099,29.446,28.525
2024-10-07,AMZN US Equity,29.399,31.453,29.76,28.392
2024-10-08,AMZN US Equity,29.169,31.376,29.752,28.407
2024-10-09,AMZN US Equity,28.963,31.405,29.558,28.431
2024-10-10,AMZN US Equity,28.967,31.419,29.503,28.429
2024-10-11,AMZN US Equity,27.192,31.427,29.491,28.397
2024-10-14,AMZN US Equity,26.954,31.262,29.402,28.14
2024-10-15,AMZN US Equity,26.32,31.255,29.29,28.091
2024-10-16,AMZN US Equity,25.383,31.16,28.881,28.08
2024-10-17,AMZN US Equity,22.329,31.166,28.866,28.045
2024-10-18,AMZN US Equity,21.508,31.192,28.443,28.051
2024-10-21,AMZN US Equity,20.521,31.059,28.254,28.04
2024-10-22,AMZN US Equity,18.948,31.063,27.877,27.992
2024-10-23,AMZN US Equity,20.259,31.402,28.133,28.131
2024-10-24,AMZN US Equity,20.438,31.416,28.096,28.065
2024-10-25,AMZN US Equity,20.387,31.296,28.12,28.003
2024-10-28,AMZN US Equity,20.159,31.181,28.117,27.987
2024-10-29,AMZN US Equity,20.486,31.089,28.157,27.877
2024-10-30,AMZN US Equity,19.97,31.126,28.148,27.889
2024-10-31,AMZN US Equity,22.204,30.958,28.574,27.978
2024-11-01,AMZN US Equity,28.558,32.426,29.919,28.569
2024-11-04,AMZN US Equity,28.77,32.227,29.952,28.563
2024-11-05,AMZN US Equity,29.185,32.201,30.009,27.991
2024-11-06,AMZN US Equity,30.984,32.74,30.486,28.162
2024-11-07,AMZN US Equity,30.552,32.752,30.528,27.445
2024-11-08,AMZN US Equity,30.559,32.732,30.561,27.223
2024-11-11,AMZN US Equity,30.559,32.746,30.581,27.235
2024-11-12,AMZN US Equity,30.557,32.787,30.552,27.11
2024-11-13,AMZN US Equity,30.522,33.042,30.743,27.2
2024-11-14,AMZN US Equity,30.384,32.843,30.795,27.235
2024-11-15,AMZN US Equity,31.826,33.679,31.477,27.589
2024-11-18,AMZN US Equity,31.854,33.649,31.399,27.525
2024-11-19,AMZN US Equity,31.885,33.731,31.355,27.55
2024-11-20,AMZN US Equity,32.049,33.437,31.356,27.542
2024-11-21,AMZN US Equity,32.8,33.435,31.54,27.575
2024-11-22,AMZN US Equity,32.79,33.45,31.523,27.574
2024-11-25,AMZN US Equity,33.33,33.633,31.543,27.57
2024-11-26,AMZN US Equity,34.353,33.86,31.858,27.666
2024-11-27,AMZN US Equity,34.605,33.477,31.834,27.688
2024-11-29,AMZN US Equity,34.647,33.49,31.865,27.662
2024-12-02,AMZN US Equity,34.767,33.478,31.917,27.684
2024-12-03,AMZN US Equity,34.873,33.531,31.857,27.656
2024-12-04,AMZN US Equity,33.918,33.662,32.0,27.673
2024-12-05,AMZN US Equity,33.939,33.385,32.031,27.689
2024-12-06,AMZN US Equity,34.639,33.563,32.261,27.82
2024-12-09,AMZN US Equity,34.773,29.367,32.184,27.819
2024-12-10,AMZN US Equity,34.86,28.347,32.127,27.818
2024-12-11,AMZN US Equity,35.223,28.534,32.14,27.898
2024-12-12,AMZN US Equity,33.255,28.58,32.157,27.903
2024-12-13,AMZN US Equity,29.139,28.523,31.715,27.865
2024-12-16,AMZN US Equity,29.252,28.726,31.746,27.926
2024-12-17,AMZN US Equity,29.248,28.782,31.558,27.884
2024-12-18,AMZN US Equity,31.442,29.912,32.239,28.273
2024-12-19,AMZN US Equity,31.385,29.95,32.225,28.293
2024-12-20,AMZN US Equity,31.23,29.15,32.179,28.273
2024-12-23,AMZN US Equity,31.11,29.136,32.137,28.258
2024-12-24,AMZN US Equity,31.353,29.24,32.223,28.293
2024-12-26,AMZN US Equity,30.827,29.307,32.256,28.29
2024-12-27,AMZN US Equity,30.935,29.446,32.34,28.294
2024-12-30,AMZN US Equity,27.983,29.227,32.175,28.206
2024-12-31,AMZN US Equity,28.114,29.286,32.202,28.222
2025-01-02,AMZN US Equity,27.893,29.224,32.169,28.196
2025-01-03,AMZN US Equity,28.042,29.204,32.264,28.227
2025-01-06,AMZN US Equity,27.062,29.139,32.057,28.257
2025-01-07,AMZN US Equity,28.267,29.509,32.091,28.376
2025-01-08,AMZN US Equity,27.753,28.937,32.083,28.376
2025-01-10,AMZN US Equity,26.842,28.966,32.163,28.42
2025-01-13,AMZN US Equity,26.613,28.789,32.038,28.402
2025-01-14,AMZN US Equity,26.53,28.52,31.695,28.367
2025-01-15,AMZN US Equity,27.252,27.959,31.871,28.445
2025-01-16,AMZN US Equity,27.354,27.857,31.879,28.337
2025-01-17,AMZN US Equity,27.483,27.863,32.044,28.421
2025-01-21,AMZN US Equity,27.969,27.716,32.133,28.38
2025-01-22,AMZN US Equity,27.18,27.789,31.983,28.398
2025-01-23,AMZN US Equity,27.13,27.774,31.876,28.364
2025-01-24,AMZN US Equity,27.092,27.72,28.64,28.356
2025-01-27,AMZN US Equity,26.266,27.686,27.856,28.352
2025-01-28,AMZN US Equity,26.381,27.714,27.881,28.347
2025-01-29,AMZN US Equity,26.33,27.61,27.903,28.331
2025-01-30,AMZN US Equity,25.613,27.672,27.88,28.339
2025-01-31,AMZN US Equity,25.761,27.684,27.913,28.343
2025-02-03,AMZN US Equity,21.047,27.688,27.913,28.339
2025-02-04,AMZN US Equity,21.445,27.789,27.9,28.388
2025-02-05,AMZN US Equity,22.903,28.129,28.192,28.507
2025-02-06,AMZN US Equity,23.076,27.971,27.574,28.521
2025-02-07,AMZN US Equity,25.963,28.905,28.316,28.835
2025-02-10,AMZN US Equity,26.313,28.976,28.396,28.854
2025-02-11,AMZN US Equity,25.883,28.975,28.401,28.813
2025-02-12,AMZN US Equity,26.183,29.0,28.528,28.755
2025-02-13,AMZN US Equity,26.044,28.754,28.302,28.654
2025-02-14,AMZN US Equity,26.174,28.219,28.335,27.675
2025-02-18,AMZN US Equity,25.826,28.254,28.336,27.676
2025-02-19,AMZN US Equity,25.417,28.194,28.24,27.664
2025-02-20,AMZN US Equity,24.826,28.361,28.283,27.713
2025-02-21,AMZN US Equity,26.281,28.791,28.637,27.868
2025-02-24,AMZN US Equity,26.473,28.951,28.322,27.811
2025-02-25,AMZN US Equity,26.473,28.951,28.244,27.78
2025-02-26,AMZN US Equity,26.574,28.951,28.124,27.695
2025-02-27,AMZN US Equity,26.419,29.343,28.2,27.801
2025-02-28,AMZN US Equity,26.841,29.444,27.698,27.836
2025-03-03,AMZN US Equity,27.487,30.083,28.036,28.063
2025-03-04,AMZN US Equity,26.444,30.103,27.862,28.03
2025-03-05,AMZN US Equity,26.758,29.943,27.765,28.1
2025-03-06,AMZN US Equity,28.475,30.637,28.279,28.15
2025-03-07,AMZN US Equity,28.463,30.644,28.299,28.161
2025-03-10,AMZN US Equity,28.858,30.928,28.498,28.266
2025-03-11,AMZN US Equity,28.799,30.902,28.496,28.274
2025-03-12,AMZN US Equity,29.31,30.919,28.541,28.295
2025-03-13,AMZN US Equity,29.86,30.692,28.674,28.343
2025-03-14,AMZN US Equity,30.422,29.134,28.805,28.405
2025-03-17,AMZN US Equity,30.412,29.137,28.803,28.426
2025-03-18,AMZN US Equity,29.407,29.066,28.889,28.397
2025-03-19,AMZN US Equity,29.634,28.438,28.942,28.427
2025-03-20,AMZN US Equity,29.147,28.324,28.926,28.368
2025-03-21,AMZN US Equity,27.373,28.316,28.829,28.361
2025-03-24,AMZN US Equity,29.226,28.956,29.254,28.504
2025-03-25,AMZN US Equity,29.642,28.979,29.282,28.462
2025-03-26,AMZN US Equity,29.922,28.91,29.482,28.55
2025-03-27,AMZN US Equity,29.791,28.841,29.386,28.525
2025-03-28,AMZN US Equity,32.021,28.886,29.903,28.76
2025-03-31,AMZN US Equity,32.077,28.954,29.601,28.791
2025-04-01,AMZN US Equity,32.39,28.897,29.597,28.797
2025-04-02,AMZN US Equity,33.074,29.076,29.674,28.836
2025-04-03,AMZN US Equity,42.095,32.996,32.778,30.349
2025-04-04,AMZN US Equity,43.321,33.73,33.312,30.643
2025-04-07,AMZN US Equity,44.326,33.792,33.511,30.739
2025-04-08,AMZN US Equity,44.496,33.576,33.73,30.844
2025-04-09,AMZN US Equity,56.958,38.903,37.694,32.856
2025-04-10,AMZN US Equity,58.519,39.863,38.504,33.286
2025-04-11,AMZN US Equity,58.265,39.95,38.602,33.344
2025-04-14,AMZN US Equity,58.362,39.939,38.664,33.378
2025-04-15,AMZN US Equity,57.868,39.781,38.713,33.394
2025-04-16,AMZN US Equity,57.512,39.992,38.761,33.5
2025-04-17,AMZN US Equity,57.528,39.635,38.76,33.396
2025-04-21,AMZN US Equity,57.788,39.923,39.0,33.539
2025-04-22,AMZN US Equity,58.827,40.442,39.346,33.719
2025-04-23,AMZN US Equity,60.275,40.929,39.799,33.983
2025-04-24,AMZN US Equity,60.788,41.362,40.065,34.098
2025-04-25,AMZN US Equity,60.572,41.438,39.807,34.087
2025-04-28,AMZN US Equity,60.522,41.204,38.804,34.066
2025-04-29,AMZN US Equity,60.375,41.194,38.773,34.066
2025-04-30,AMZN US Equity,60.352,40.534,38.735,34.086
2025-05-01,AMZN US Equity,61.147,40.849,38.606,34.205
2025-05-02,AMZN US Equity,61.105,40.819,38.542,34.104
2025-05-05,AMZN US Equity,60.265,40.924,38.62,34.129
2025-05-06,AMZN US Equity,60.096,40.791,38.623,34.113
2025-05-07,AMZN US Equity,60.198,40.951,38.712,34.129
2025-05-08,AMZN US Equity,60.487,41.031,38.626,34.131
2025-05-09,AMZN US Equity,59.073,41.016,38.598,33.969
2025-05-12,AMZN US Equity,63.296,43.167,39.793,34.835
2025-05-13,AMZN US Equity,63.332,43.223,39.831,34.688
2025-05-14,AMZN US Equity,63.171,43.114,39.785,34.623
2025-05-15,AMZN US Equity,56.368,43.215,39.932,34.575
2025-05-16,AMZN US Equity,54.448,43.029,39.792,34.567
2025-05-19,AMZN US Equity,54.16,43.034,39.781,34.543
2025-05-20,AMZN US Equity,53.472,43.0,39.683,34.559
2025-05-21,AMZN US Equity,42.246,43.064,39.467,34.589
2025-05-22,AMZN US Equity,38.713,43.101,39.466,34.593
2025-05-23,AMZN US Equity,38.615,42.893,39.464,34.593
2025-05-27,AMZN US Equity,38.739,43.078,39.585,34.675
2025-05-28,AMZN US Equity,38.471,42.88,39.548,34.681
2025-05-29,AMZN US Equity,36.977,42.724,39.416,34.678
2025-05-30,AMZN US Equity,36.772,42.588,39.382,34.655
2025-06-02,AMZN US Equity,34.93,42.616,39.156,34.659
2025-06-03,AMZN US Equity,34.057,42.619,39.157,34.656
2025-06-04,AMZN US Equity,32.183,42.64,39.171,34.662
2025-06-05,AMZN US Equity,31.023,42.589,39.017,34.663
2025-06-06,AMZN US Equity,31.676,42.861,39.225,34.743
2025-06-09,AMZN US Equity,31.669,42.929,39.289,34.775
2025-06-10,AMZN US Equity,31.609,42.869,39.127,34.769
2025-06-11,AMZN US Equity,31.916,42.998,39.224,34.833
2025-06-12,AMZN US Equity,30.914,42.852,38.609,34.798
2025-06-13,AMZN US Equity,31.004,42.669,38.57,34.762
2025-06-16,AMZN US Equity,30.458,42.753,38.657,34.794
2025-06-17,AMZN US Equity,30.412,42.192,38.665,34.797
2025-06-18,AMZN US Equity,30.422,42.111,38.602,34.801
2025-06-20,AMZN US Equity,30.556,42.164,38.629,34.773
2025-06-23,AMZN US Equity,30.662,42.088,38.581,34.776
2025-06-24,AMZN US Equity,20.91,42.23,38.674,34.804
2025-06-25,AMZN US Equity,20.592,42.218,38.657,34.806
2025-06-26,AMZN US Equity,21.707,42.405,38.818,34.885
2025-06-27,AMZN US Equity,21.66,42.685,38.951,34.95
2025-06-30,AMZN US Equity,22.521,42.697,38.971,34.999
2025-07-01,AMZN US Equity,22.534,42.419,38.812,35.001
2025-07-02,AMZN US Equity,22.253,42.305,38.813,34.994
2025-07-03,AMZN US Equity,21.933,42.386,38.824,34.984
2025-07-07,AMZN US Equity,21.869,42.37,38.822,34.951
2025-07-08,AMZN US Equity,22.47,42.242,38.918,34.95
2025-07-09,AMZN US Equity,21.745,42.217,38.794,34.976
2025-07-10,AMZN US Equity,21.603,41.774,38.753,34.771
2025-07-11,AMZN US Equity,21.784,41.802,38.637,34.726
2025-07-14,AMZN US Equity,21.692,41.646,38.514,34.643
2025-07-15,AMZN US Equity,21.644,41.116,38.417,34.588
2025-07-16,AMZN US Equity,22.139,41.174,38.469,34.591
2025-07-17,AMZN US Equity,22.094,40.944,38.471,34.569
2025-07-18,AMZN US Equity,22.203,40.941,38.5,34.563
2024-01-02,AVGO US Equity,37.246,33.582,32.911,32.165
2024-01-03,AVGO US Equity,37.913,33.901,33.142,32.258
2024-01-04,AVGO US Equity,37.719,33.926,33.004,32.151
2024-01-05,AVGO US Equity,37.551,33.509,32.978,32.106
2024-01-08,AVGO US Equity,38.079,33.723,33.145,32.177
2024-01-09,AVGO US Equity,36.695,33.29,33.069,32.18
2024-01-10,AVGO US Equity,36.651,31.757,33.052,32.13
2024-01-11,AVGO US Equity,36.71,31.861,33.135,32.098
2024-01-12,AVGO US Equity,36.097,31.867,33.055,32.101
2024-01-16,AVGO US Equity,36.094,31.679,32.777,32.078
2024-01-17,AVGO US Equity,36.231,31.756,32.824,32.089
2024-01-18,AVGO US Equity,36.842,32.252,33.2,32.238
2024-01-19,AVGO US Equity,39.223,33.347,34.181,32.216
2024-01-22,AVGO US Equity,39.097,33.338,34.047,32.139
2024-01-23,AVGO US Equity,38.88,33.198,33.692,32.134
2024-01-24,AVGO US Equity,31.024,33.013,33.776,32.191
2024-01-25,AVGO US Equity,30.091,33.242,33.92,32.266
2024-01-26,AVGO US Equity,30.803,33.5,34.026,32.342
2024-01-29,AVGO US Equity,30.669,33.213,33.939,32.35
2024-01-30,AVGO US Equity,30.352,32.837,33.448,32.348
2024-01-31,AVGO US Equity,31.038,32.985,33.63,32.379
2024-02-01,AVGO US Equity,31.301,33.057,33.578,32.393
2024-02-02,AVGO US Equity,30.538,32.87,33.454,32.399
2024-02-05,AVGO US Equity,30.541,32.913,33.408,32.421
2024-02-06,AVGO US Equity,31.036,33.027,33.468,32.48
2024-02-07,AVGO US Equity,31.875,33.251,33.627,32.52
2024-02-08,AVGO US Equity,31.903,33.289,33.654,32.501
2024-02-09,AVGO US Equity,31.823,32.907,33.046,32.446
2024-02-12,AVGO US Equity,32.199,33.06,33.085,32.492
2024-02-13,AVGO US Equity,30.972,33.155,33.003,32.407
2024-02-14,AVGO US Equity,29.558,32.964,32.736,32.411
2024-02-15,AVGO US Equity,29.212,32.937,32.723,32.369
2024-02-16,AVGO US Equity,29.902,33.113,32.822,32.42
2024-02-20,AVGO US Equity,30.006,33.184,32.63,32.416
2024-02-21,AVGO US Equity,30.017,32.749,32.631,32.329
2024-02-22,AVGO US Equity,34.424,33.833,33.449,32.848
2024-02-23,AVGO US Equity,34.454,33.75,32.304,32.835
2024-02-26,AVGO US Equity,34.474,33.498,32.313,32.826
2024-02-27,AVGO US Equity,34.79,33.587,32.37,32.851
2024-02-28,AVGO US Equity,34.619,33.324,32.245,32.856
2024-02-29,AVGO US Equity,33.331,33.133,32.251,32.827
2024-03-01,AVGO US Equity,35.921,35.127,33.852,33.551
2024-03-04,AVGO US Equity,35.921,35.019,33.705,33.44
2024-03-05,AVGO US Equity,38.707,35.283,34.42,33.743
2024-03-06,AVGO US Equity,38.261,34.835,34.318,33.729
2024-03-07,AVGO US Equity,39.345,35.342,34.531,33.917
2024-03-08,AVGO US Equity,45.072,37.787,36.332,34.743
2024-03-11,AVGO US Equity,45.218,37.889,36.399,34.755
2024-03-12,AVGO US Equity,45.123,37.871,36.204,34.755
2024-03-13,AVGO US Equity,45.297,38.135,36.196,34.877
2024-03-14,AVGO US Equity,45.073,38.105,36.052,34.474
2024-03-15,AVGO US Equity,45.219,38.339,36.239,34.558
2024-03-18,AVGO US Equity,44.985,38.25,36.052,34.526
2024-03-19,AVGO US Equity,44.696,38.205,36.052,34.515
2024-03-20,AVGO US Equity,44.842,38.473,36.201,34.578
2024-03-21,AVGO US Equity,47.573,38.677,36.977,34.935
2024-03-22,AVGO US Equity,47.554,38.59,36.977,34.935
2024-03-25,AVGO US Equity,47.298,38.393,36.742,34.864
2024-03-26,AVGO US Equity,47.426,38.525,36.838,34.886
2024-03-27,AVGO US Equity,47.512,38.439,36.889,34.881
2024-03-28,AVGO US Equity,47.524,38.351,36.747,34.863
2024-04-01,AVGO US Equity,47.476,38.355,36.79,34.856
2024-04-02,AVGO US Equity,47.28,38.283,36.835,34.847
2024-04-03,AVGO US Equity,47.487,38.298,36.831,34.859
2024-04-04,AVGO US Equity,45.281,38.837,36.957,35.042
